Fx1 Fz1 M_max M_min
4.5 0 0.165071 -0.152173
4.6 0 0.164596 -0.151735
4.7 0 0.16412 -0.151296
4.8 0 0.163644 -0.150858
4.9 0 0.163169 -0.150419
5 0 0.162693 -0.149981
5.1 0 0.162218 -0.149543
5.2 0 0.161742 -0.149104
5.3 0 0.161267 -0.148666
5.4 0 0.160791 -0.148227
5.5 0 0.160316 -0.147789
5.6 0 0.15984 -0.147351
5.7 0 0.159364 -0.146912
5.8 0 0.158889 -0.146474
5.9 0 0.158413 -0.146035
6 0 0.157938 -0.145597
6.1 0 0.157462 -0.145159
6.2 0 0.156987 -0.14472
6.3 0 0.156511 -0.144282
6.4 0 0.156035 -0.143843
6.5 0 0.15556 -0.143405
6.6 0 0.155084 -0.142967
6.7 0 0.154609 -0.142528
6.8 0 0.154133 -0.14209
6.9 0 0.153658 -0.141651
7 0 0.153182 -0.141213
7.1 0 0.152707 -0.140775
7.2 0 0.152231 -0.140336
7.3 0 0.151755 -0.139898
7.4 0 0.15128 -0.139459
7.5 0 0.150804 -0.139021
7.6 0 0.150329 -0.138583
7.7 0 0.149853 -0.138144
7.8 0 0.149378 -0.137706
7.9 0 0.148902 -0.137267
8 0 0.148426 -0.136829
8.1 0 0.147951 -0.136391
8.2 0 0.147475 -0.135952
8.3 0 0.147 -0.135514
8.4 0 0.146524 -0.135075
8.5 0 0.146049 -0.134637
8.6 0 0.145573 -0.134199
8.7 0 0.145098 -0.13376
8.8 0 0.144622 -0.133322
8.9 0 0.144146 -0.132883
9 0 0.143671 -0.132445
9.1 0 0.143195 -0.132007
9.2 0 0.14272 -0.131568
9.3 0 0.142244 -0.13113
9.4 0 0.141769 -0.130691
9.5 0 0.141293 -0.130253
9.6 0 0.140818 -0.129814
9.7 0 0.140342 -0.129376
9.8 0 0.139866 -0.128938
9.9 0 0.139391 -0.128499
10 0 0.138915 -0.128061
10.1 0 0.13844 -0.127622
10.2 0 0.137964 -0.127184
10.3 0 0.137489 -0.126746
10.4 0 0.137013 -0.126307
10.5 0 0.136537 -0.125869
10.6 0 0.136062 -0.12543
10.7 0 0.135586 -0.124992
10.8 0 0.135111 -0.124554
10.9 0 0.134635 -0.124115
11 0 0.13416 -0.123677
11.1 0 0.133684 -0.123238
11.2 0 0.133209 -0.1228
11.3 0 0.132733 -0.122362
11.4 0 0.132257 -0.121923
11.5 0 0.131782 -0.121485
11.6 0 0.131306 -0.121046
11.7 0 0.130831 -0.120608
11.8 0 0.130355 -0.12017
11.9 0 0.12988 -0.119731
12 0 0.129404 -0.119293
12.1 0 0.128929 -0.118854
12.2 0 0.128453 -0.118416
12.3 0 0.127977 -0.117978
12.4 0 0.127502 -0.117539
12.5 0 0.127026 -0.117101
12.6 0 0.126551 -0.116662
12.7 0 0.126075 -0.116224
12.8 0 0.1256 -0.115786
12.9 0 0.125124 -0.115347
13 0 0.124648 -0.114909
13.1 0 0.124173 -0.11447
13.2 0 0.123697 -0.114032
13.3 0 0.123222 -0.113594
13.4 0 0.122746 -0.113155
13.5 0 0.122271 -0.112717
13.6 0 0.121795 -0.112278
13.7 0 0.12132 -0.11184
13.8 0 0.120844 -0.111402
13.9 0 0.120368 -0.110963
14 0 0.119893 -0.110525
14.1 0 0.119417 -0.110086
14.2 0 0.118942 -0.109648
14.3 0 0.118466 -0.10921
14.4 0 0.117991 -0.108771
14.5 0 0.117515 -0.108333
14.6 0 0.117039 -0.107894
14.7 0 0.116564 -0.107456
14.8 0 0.116088 -0.107018
14.9 0 0.115613 -0.106579
15 0 0.115137 -0.106141
15.1 0 0.114662 -0.105702
15.2 0 0.114186 -0.105264
15.3 0 0.113711 -0.104826
15.4 0 0.113235 -0.104387
15.5 0 0.112759 -0.103949
15.6 0 0.112284 -0.10351
15.7 0 0.111808 -0.103072
15.8 0 0.111333 -0.102634
15.9 0 0.110857 -0.102195
16 0 0.110382 -0.101757
16.1 0 0.109906 -0.101318
16.2 0 0.109431 -0.10088
16.3 0 0.108955 -0.100442
16.4 0 0.108479 -0.100003
16.5 0 0.108004 -0.0995648
16.6 0 0.107528 -0.0991264
16.7 0 0.107053 -0.098688
16.8 0 0.106577 -0.0982496
16.9 0 0.106102 -0.0978112
17 0 0.105626 -0.0973728
17.1 0 0.10515 -0.0969344
17.2 0 0.104675 -0.096496
17.3 0 0.104199 -0.0960576
17.4 0 0.103724 -0.0956191
17.5 0 0.103248 -0.0951807
17.6 0 0.102773 -0.0947423
17.7 0 0.102297 -0.0943039
17.8 0 0.101822 -0.0938655
17.9 0 0.101346 -0.0934271
18 0 0.10087 -0.0929887
18.1 0 0.100395 -0.0925503
18.2 0 0.0999193 -0.0921119
18.3 0 0.0994438 -0.0916735
18.4 0 0.0989682 -0.0912351
18.5 0 0.0984926 -0.0907967
18.6 0 0.0980171 -0.0903583
18.7 0 0.0975415 -0.0899199
18.8 0 0.097066 -0.0894815
18.9 0 0.0965904 -0.0791583
19 0 0.0961148 -0.0679369
19.1 0 0.0956393 -0.0567155
19.2 0 0.0951637 -0.0454941
19.3 0 0.0946881 -0.0342727
19.4 0 0.0942126 -0.0230514
19.5 0 0.093737 -0.01183
19.6 0 0.0932615 -0.000608591
19.7 0 0.0927859 0.0106128
19.8 0 0.0923103 0.0218342
19.9 0 0.0918348 0.0330556
-20 1 -0.0442769 -0.067774
-19.9 1 -0.0330556 -0.0682496
-19.8 1 -0.0218342 -0.0687252
-19.7 1 -0.0106128 -0.0692007
-19.6 1 0.000608591 -0.0696763
-19.5 1 0.01183 -0.0701518
-19.4 1 0.0230514 -0.0706274
-19.3 1 0.0342727 -0.071103
-19.2 1 0.0454941 -0.0715785
-19.1 1 0.0567155 -0.0720541
-19 1 0.0668624 -0.0725297
-18.9 1 0.0673008 -0.0730052
-18.8 1 0.0677392 -0.0734808
-18.7 1 0.0681776 -0.0739563
-18.6 1 0.068616 -0.0744319
-18.5 1 0.0690544 -0.0749075
-18.4 1 0.0694928 -0.075383
-18.3 1 0.0699312 -0.0758586
-18.2 1 0.0703696 -0.0763341
-18.1 1 0.070808 -0.0768097
-18 1 0.0712464 -0.0772853
-17.9 1 0.0716848 -0.0777608
-17.8 1 0.0721232 -0.0782364
-17.7 1 0.0725616 -0.0787119
-17.6 1 0.073 -0.0791875
-17.5 1 0.0734384 -0.0796631
-17.4 1 0.0738768 -0.0801386
-17.3 1 0.0743152 -0.0806142
-17.2 1 0.0747536 -0.0810897
-17.1 1 0.075192 -0.0815653
-17 1 0.0756304 -0.0820409
-16.9 1 0.0760689 -0.0825164
-16.8 1 0.0765073 -0.082992
-16.7 1 0.0769457 -0.0834675
-16.6 1 0.0773841 -0.0839431
-16.5 1 0.0778225 -0.0844187
-16.4 1 0.0782609 -0.0848942
-16.3 1 0.0786993 -0.0853698
-16.2 1 0.0791377 -0.0858453
-16.1 1 0.0795761 -0.0863209
-16 1 0.0800145 -0.0867965
-15.9 1 0.0804529 -0.087272
-15.8 1 0.0808913 -0.0877476
-15.7 1 0.0813297 -0.0882232
-15.6 1 0.0817681 -0.0886987
-15.5 1 0.0822065 -0.0891743
-15.4 1 0.0826449 -0.0896498
-15.3 1 0.0830833 -0.0901254
-15.2 1 0.0835217 -0.090601
-15.1 1 0.0839601 -0.0910765
-15 1 0.0843985 -0.0915521
-14.9 1 0.0848369 -0.0920276
-14.8 1 0.0852753 -0.0925032
-14.7 1 0.0857137 -0.0929788
-14.6 1 0.0861521 -0.0934543
-14.5 1 0.0865905 -0.0939299
-14.4 1 0.0870289 -0.0944054
-14.3 1 0.0874673 -0.094881
-14.2 1 0.0879057 -0.0953566
-14.1 1 0.0883441 -0.0958321
-14 1 0.0887825 -0.0963077
-13.9 1 0.0892209 -0.0967832
-13.8 1 0.0896593 -0.0972588
-13.7 1 0.0900977 -0.0977344
-13.6 1 0.0905361 -0.0982099
-13.5 1 0.0909745 -0.0986855
-13.4 1 0.0914129 -0.099161
-13.3 1 0.0918513 -0.0996366
-13.2 1 0.0922897 -0.100112
-13.1 1 0.0927281 -0.100588
-13 1 0.0931665 -0.101063
-12.9 1 0.0936049 -0.101539
-12.8 1 0.0940433 -0.102014
-12.7 1 0.0944817 -0.10249
-12.6 1 0.0949201 -0.102966
-12.5 1 0.0953585 -0.103441
-12.4 1 0.0957969 -0.103917
-12.3 1 0.0962353 -0.104392
-12.2 1 0.0966737 -0.104868
-12.1 1 0.0971121 -0.105343
-12 1 0.0975505 -0.105819
-11.9 1 0.0979889 -0.106294
-11.8 1 0.0984273 -0.10677
-11.7 1 0.0988657 -0.107246
-11.6 1 0.0993041 -0.107721
-11.5 1 0.0997425 -0.108197
-11.4 1 0.100181 -0.108672
-11.3 1 0.100619 -0.109148
-11.2 1 0.101058 -0.109623
-11.1 1 0.101496 -0.110099
-11 1 0.101935 -0.110575
-10.9 1 0.102373 -0.11105
-10.8 1 0.102811 -0.111526
-10.7 1 0.10325 -0.112001
-10.6 1 0.103688 -0.112477
-10.5 1 0.104127 -0.112952
-10.4 1 0.104565 -0.113428
-10.3 1 0.105003 -0.113903
-10.2 1 0.105442 -0.114379
-10.1 1 0.10588 -0.114855
-10 1 0.106319 -0.11533
-9.9 1 0.106757 -0.115806
-9.8 1 0.107195 -0.116281
-9.7 1 0.107634 -0.116757
-9.6 1 0.108072 -0.117232
-9.5 1 0.108511 -0.117708
-9.4 1 0.108949 -0.118183
-9.3 1 0.109387 -0.118659
-9.2 1 0.109826 -0.119135
-9.1 1 0.110264 -0.11961
-9 1 0.110703 -0.120086
-8.9 1 0.111141 -0.120561
-8.8 1 0.111579 -0.121037
-8.7 1 0.112018 -0.121512
-8.6 1 0.112456 -0.121988
-8.5 1 0.112895 -0.122464
-8.4 1 0.113333 -0.122939
-8.3 1 0.113771 -0.123415
-8.2 1 0.11421 -0.12389
-8.1 1 0.114648 -0.124366
-8 1 0.115087 -0.124841
-7.9 1 0.115525 -0.125317
-7.8 1 0.115963 -0.125792
-7.7 1 0.116402 -0.126268
-7.6 1 0.11684 -0.126744
-7.5 1 0.117279 -0.127219
-7.4 1 0.117717 -0.127695
-7.3 1 0.118155 -0.12817
-7.2 1 0.118594 -0.128646
-7.1 1 0.119032 -0.129121
-7 1 0.119471 -0.129597
-6.9 1 0.119909 -0.130072
-6.8 1 0.120347 -0.130548
-6.7 1 0.120786 -0.131024
-6.6 1 0.121224 -0.131499
-6.5 1 0.121663 -0.131975
-6.4 1 0.122101 -0.13245
-6.3 1 0.122539 -0.132926
-6.2 1 0.122978 -0.133401
-6.1 1 0.123416 -0.133877
-6 1 0.123855 -0.134353
-5.9 1 0.124293 -0.134828
-5.8 1 0.124731 -0.135304
-5.7 1 0.12517 -0.135779
-5.6 1 0.125608 -0.136255
-5.5 1 0.126047 -0.13673
-5.4 1 0.126485 -0.137206
-5.3 1 0.126923 -0.137681
-5.2 1 0.127362 -0.138157
-5.1 1 0.1278 -0.138633
-5 1 0.128239 -0.139108
-4.9 1 0.128677 -0.139584
-4.8 1 0.129115 -0.140059
-4.7 1 0.129554 -0.140535
-4.6 1 0.129992 -0.14101
-4.5 1 0.130431 -0.141486
-4.4 1 0.130869 -0.141962
-4.3 1 0.131307 -0.142437
-4.2 1 0.131746 -0.142913
-4.1 1 0.132184 -0.143388
-4 1 0.132623 -0.143864
-3.9 1 0.133061 -0.144339
-3.8 1 0.133499 -0.144815
-3.7 1 0.133938 -0.14529
-3.6 1 0.134376 -0.145766
-3.5 1 0.134815 -0.146242
-3.4 1 0.135253 -0.146717
-3.3 1 0.135691 -0.147193
-3.2 1 0.13613 -0.147668
-3.1 1 0.136568 -0.148144
-3 1 0.137007 -0.148619
-2.9 1 0.137445 -0.149095
-2.8 1 0.137884 -0.14957
-2.7 1 0.138322 -0.150046
-2.6 1 0.13876 -0.150522
-2.5 1 0.139199 -0.150997
-2.4 1 0.139637 -0.151473
-2.3 1 0.140076 -0.151948
-2.2 1 0.140514 -0.152424
-2.1 1 0.140952 -0.152899
-2 1 0.141391 -0.153375
-1.9 1 0.141829 -0.153851
-1.8 1 0.142268 -0.154326
-1.7 1 0.142706 -0.154802
-1.6 1 0.143144 -0.155277
-1.5 1 0.143583 -0.155753
-1.4 1 0.144021 -0.156296
-1.3 1 0.14446 -0.155858
-1.2 1 0.144898 -0.15542
-1.1 1 0.145336 -0.154981
-1 1 0.145775 -0.154543
-0.9 1 0.146213 -0.154104
-0.8 1 0.146652 -0.153666
-0.7 1 0.14709 -0.153228
-0.6 1 0.147528 -0.152789
-0.5 1 0.147967 -0.152351
-0.4 1 0.148405 -0.151912
-0.3 1 0.148844 -0.151474
-0.2 1 0.149282 -0.151036
-0.1 1 0.14972 -0.150597
1.52933e-14 1 0.150159 -0.150159
0.1 1 0.150597 -0.14972
0.2 1 0.151036 -0.149282
0.3 1 0.151474 -0.148844
0.4 1 0.151912 -0.148405
0.5 1 0.152351 -0.147967
0.6 1 0.152789 -0.147528
0.7 1 0.153228 -0.14709
0.8 1 0.153666 -0.146652
0.9 1 0.154104 -0.146213
1 1 0.154543 -0.145775
1.1 1 0.154981 -0.145336
1.2 1 0.15542 -0.144898
1.3 1 0.155858 -0.14446
1.4 1 0.156296 -0.144021
1.5 1 0.155753 -0.143583
1.6 1 0.155277 -0.143144
1.7 1 0.154802 -0.142706
1.8 1 0.154326 -0.142268
1.9 1 0.153851 -0.141829
2 1 0.153375 -0.141391
2.1 1 0.152899 -0.140952
2.2 1 0.152424 -0.140514
2.3 1 0.151948 -0.140076
2.4 1 0.151473 -0.139637
2.5 1 0.150997 -0.139199
2.6 1 0.150522 -0.13876
2.7 1 0.150046 -0.138322
2.8 1 0.14957 -0.137884
2.9 1 0.149095 -0.137445
3 1 0.148619 -0.137007
3.1 1 0.148144 -0.136568
3.2 1 0.147668 -0.13613
3.3 1 0.147193 -0.135691
3.4 1 0.146717 -0.135253
3.5 1 0.146242 -0.134815
3.6 1 0.145766 -0.134376
3.7 1 0.14529 -0.133938
3.8 1 0.144815 -0.133499
3.9 1 0.144339 -0.133061
4 1 0.143864 -0.132623
4.1 1 0.143388 -0.132184
4.2 1 0.142913 -0.131746
4.3 1 0.142437 -0.131307
4.4 1 0.141962 -0.130869
4.5 1 0.141486 -0.130431
4.6 1 0.14101 -0.129992
4.7 1 0.140535 -0.129554
4.8 1 0.140059 -0.129115
4.9 1 0.139584 -0.128677
5 1 0.139108 -0.128239
5.1 1 0.138633 -0.1278
5.2 1 0.138157 -0.127362
5.3 1 0.137681 -0.126923
5.4 1 0.137206 -0.126485
5.5 1 0.13673 -0.126047
5.6 1 0.136255 -0.125608
5.7 1 0.135779 -0.12517
5.8 1 0.135304 -0.124731
5.9 1 0.134828 -0.124293
6 1 0.134353 -0.123855
6.1 1 0.133877 -0.123416
6.2 1 0.133401 -0.122978
6.3 1 0.132926 -0.122539
6.4 1 0.13245 -0.122101
6.5 1 0.131975 -0.121663
6.6 1 0.131499 -0.121224
6.7 1 0.131024 -0.120786
6.8 1 0.130548 -0.120347
6.9 1 0.130072 -0.119909
7 1 0.129597 -0.119471
7.1 1 0.129121 -0.119032
7.2 1 0.128646 -0.118594
7.3 1 0.12817 -0.118155
7.4 1 0.127695 -0.117717
7.5 1 0.127219 -0.117279
7.6 1 0.126744 -0.11684
7.7 1 0.126268 -0.116402
7.8 1 0.125792 -0.115963
7.9 1 0.125317 -0.115525
8 1 0.124841 -0.115087
8.1 1 0.124366 -0.114648
8.2 1 0.12389 -0.11421
8.3 1 0.123415 -0.113771
8.4 1 0.122939 -0.113333
8.5 1 0.122464 -0.112895
8.6 1 0.121988 -0.112456
8.7 1 0.121512 -0.112018
8.8 1 0.121037 -0.111579
8.9 1 0.120561 -0.111141
9 1 0.120086 -0.110703
9.1 1 0.11961 -0.110264
9.2 1 0.119135 -0.109826
9.3 1 0.118659 -0.109387
9.4 1 0.118183 -0.108949
9.5 1 0.117708 -0.108511
9.6 1 0.117232 -0.108072
9.7 1 0.116757 -0.107634
9.8 1 0.116281 -0.107195
9.9 1 0.115806 -0.106757
10 1 0.11533 -0.106319
10.1 1 0.114855 -0.10588
10.2 1 0.114379 -0.105442
10.3 1 0.113903 -0.105003
10.4 1 0.113428 -0.104565
10.5 1 0.112952 -0.104127
10.6 1 0.112477 -0.103688
10.7 1 0.112001 -0.10325
10.8 1 0.111526 -0.102811
10.9 1 0.11105 -0.102373
11 1 0.110575 -0.101935
11.1 1 0.110099 -0.101496
11.2 1 0.109623 -0.101058
11.3 1 0.109148 -0.100619
11.4 1 0.108672 -0.100181
11.5 1 0.108197 -0.0997425
11.6 1 0.107721 -0.0993041
11.7 1 0.107246 -0.0988657
11.8 1 0.10677 -0.0984273
11.9 1 0.106294 -0.0979889
12 1 0.105819 -0.0975505
12.1 1 0.105343 -0.0971121
12.2 1 0.104868 -0.0966737
12.3 1 0.104392 -0.0962353
12.4 1 0.103917 -0.0957969
12.5 1 0.103441 -0.0953585
12.6 1 0.102966 -0.0949201
12.7 1 0.10249 -0.0944817
12.8 1 0.102014 -0.0940433
12.9 1 0.101539 -0.0936049
13 1 0.101063 -0.0931665
13.1 1 0.100588 -0.0927281
13.2 1 0.100112 -0.0922897
13.3 1 0.0996366 -0.0918513
13.4 1 0.099161 -0.0914129
13.5 1 0.0986855 -0.0909745
13.6 1 0.0982099 -0.0905361
13.7 1 0.0977344 -0.0900977
13.8 1 0.0972588 -0.0896593
13.9 1 0.0967832 -0.0892209
14 1 0.0963077 -0.0887825
14.1 1 0.0958321 -0.0883441
14.2 1 0.0953566 -0.0879057
14.3 1 0.094881 -0.0874673
14.4 1 0.0944054 -0.0870289
14.5 1 0.0939299 -0.0865905
14.6 1 0.0934543 -0.0861521
14.7 1 0.0929788 -0.0857137
14.8 1 0.0925032 -0.0852753
14.9 1 0.0920276 -0.0848369
15 1 0.0915521 -0.0843985
15.1 1 0.0910765 -0.0839601
15.2 1 0.090601 -0.0835217
15.3 1 0.0901254 -0.0830833
15.4 1 0.0896498 -0.0826449
15.5 1 0.0891743 -0.0822065
15.6 1 0.0886987 -0.0817681
15.7 1 0.0882232 -0.0813297
15.8 1 0.0877476 -0.0808913
15.9 1 0.087272 -0.0804529
16 1 0.0867965 -0.0800145
16.1 1 0.0863209 -0.0795761
16.2 1 0.0858453 -0.0791377
16.3 1 0.0853698 -0.0786993
16.4 1 0.0848942 -0.0782609
16.5 1 0.0844187 -0.0778225
16.6 1 0.0839431 -0.0773841
16.7 1 0.0834675 -0.0769457
16.8 1 0.082992 -0.0765073
16.9 1 0.0825164 -0.0760689
17 1 0.0820409 -0.0756304
17.1 1 0.0815653 -0.075192
17.2 1 0.0810897 -0.0747536
17.3 1 0.0806142 -0.0743152
17.4 1 0.0801386 -0.0738768
17.5 1 0.0796631 -0.0734384
17.6 1 0.0791875 -0.073
17.7 1 0.0787119 -0.0725616
17.8 1 0.0782364 -0.0721232
17.9 1 0.0777608 -0.0716848
18 1 0.0772853 -0.0712464
18.1 1 0.0768097 -0.070808
18.2 1 0.0763341 -0.0703696
18.3 1 0.0758586 -0.0699312
18.4 1 0.075383 -0.0694928
18.5 1 0.0749075 -0.0690544
18.6 1 0.0744319 -0.068616
18.7 1 0.0739563 -0.0681776
18.8 1 0.0734808 -0.0677392
18.9 1 0.0730052 -0.0673008
19 1 0.0725297 -0.0668624
19.1 1 0.0720541 -0.0567155
19.2 1 0.0715785 -0.0454941
19.3 1 0.071103 -0.0342727
19.4 1 0.0706274 -0.0230514
19.5 1 0.0701518 -0.01183
19.6 1 0.0696763 -0.000608591
19.7 1 0.0692007 0.0106128
19.8 1 0.0687252 0.0218342
19.9 1 0.0682496 0.0330556
-20 2 -0.0441889 -0.0442769
-19.9 2 -0.0330556 -0.0446644
-19.8 2 -0.0218342 -0.04514
-19.7 2 -0.0106128 -0.0456155
-19.6 2 0.000608591 -0.0460911
-19.5 2 0.01183 -0.0465667
-19.4 2 0.0230514 -0.0470422
-19.3 2 0.0342727 -0.0475178
-19.2 2 0.0442433 -0.0479934
-19.1 2 0.0446817 -0.0484689
-19 2 0.0451201 -0.0489445
-18.9 2 0.0455585 -0.04942
-18.8 2 0.0459969 -0.0498956
-18.7 2 0.0464353 -0.0503712
-18.6 2 0.0468737 -0.0508467
-18.5 2 0.0473121 -0.0513223
-18.4 2 0.0477505 -0.0517978
-18.3 2 0.0481889 -0.0522734
-18.2 2 0.0486273 -0.052749
-18.1 2 0.0490657 -0.0532245
-18 2 0.0495041 -0.0537001
-17.9 2 0.0499425 -0.0541756
-17.8 2 0.0503809 -0.0546512
-17.7 2 0.0508193 -0.0551268
-17.6 2 0.0512577 -0.0556023
-17.5 2 0.0516961 -0.0560779
-17.4 2 0.0521345 -0.0565534
-17.3 2 0.0525729 -0.057029
-17.2 2 0.0530113 -0.0575046
-17.1 2 0.0534497 -0.0579801
-17 2 0.0538881 -0.0584557
-16.9 2 0.0543265 -0.0589312
-16.8 2 0.0547649 -0.0594068
-16.7 2 0.0552033 -0.0598824
-16.6 2 0.0556417 -0.0603579
-16.5 2 0.0560802 -0.0608335
-16.4 2 0.0565186 -0.061309
-16.3 2 0.056957 -0.0617846
-16.2 2 0.0573954 -0.0622602
-16.1 2 0.0578338 -0.0627357
-16 2 0.0582722 -0.0632113
-15.9 2 0.0587106 -0.0636869
-15.8 2 0.059149 -0.0641624
-15.7 2 0.0595874 -0.064638
-15.6 2 0.0600258 -0.0651135
-15.5 2 0.0604642 -0.0655891
-15.4 2 0.0609026 -0.0660647
-15.3 2 0.061341 -0.0665402
-15.2 2 0.0617794 -0.0670158
-15.1 2 0.0622178 -0.0674913
-15 2 0.0626562 -0.0679669
-14.9 2 0.0630946 -0.0684425
-14.8 2 0.063533 -0.068918
-14.7 2 0.0639714 -0.0693936
-14.6 2 0.0644098 -0.0698691
-14.5 2 0.0648482 -0.0703447
-14.4 2 0.0652866 -0.0708203
-14.3 2 0.065725 -0.0712958
-14.2 2 0.0661634 -0.0717714
-14.1 2 0.0666018 -0.0722469
-14 2 0.0670402 -0.0727225
-13.9 2 0.0674786 -0.0731981
-13.8 2 0.067917 -0.0736736
-13.7 2 0.0683554 -0.0741492
-13.6 2 0.0687938 -0.0746247
-13.5 2 0.0692322 -0.0751003
-13.4 2 0.0696706 -0.0755759
-13.3 2 0.070109 -0.0760514
-13.2 2 0.0705474 -0.076527
-13.1 2 0.0709858 -0.0770025
-13 2 0.0714242 -0.0774781
-12.9 2 0.0718626 -0.0779537
-12.8 2 0.072301 -0.0784292
-12.7 2 0.0727394 -0.0789048
-12.6 2 0.0731778 -0.0793804
-12.5 2 0.0736162 -0.0798559
-12.4 2 0.0740546 -0.0803315
-12.3 2 0.074493 -0.080807
-12.2 2 0.0749314 -0.0812826
-12.1 2 0.0753698 -0.0817582
-12 2 0.0758082 -0.0822337
-11.9 2 0.0762466 -0.0827093
-11.8 2 0.076685 -0.0831848
-11.7 2 0.0771234 -0.0836604
-11.6 2 0.0775618 -0.084136
-11.5 2 0.0780002 -0.0846115
-11.4 2 0.0784386 -0.0850871
-11.3 2 0.078877 -0.0855626
-11.2 2 0.0793154 -0.0860382
-11.1 2 0.0797538 -0.0865138
-11 2 0.0801923 -0.0869893
-10.9 2 0.0806307 -0.0874649
-10.8 2 0.0810691 -0.0879404
-10.7 2 0.0815075 -0.088416
-10.6 2 0.0819459 -0.0888916
-10.5 2 0.0823843 -0.0893671
-10.4 2 0.0828227 -0.0898427
-10.3 2 0.0832611 -0.0903182
-10.2 2 0.0836995 -0.0907938
-10.1 2 0.0841379 -0.0912694
-10 2 0.0845763 -0.0917449
-9.9 2 0.0850147 -0.0922205
-9.8 2 0.0854531 -0.0926961
-9.7 2 0.0858915 -0.0931716
-9.6 2 0.0863299 -0.0936472
-9.5 2 0.0867683 -0.0941227
-9.4 2 0.0872067 -0.0945983
-9.3 2 0.0876451 -0.0950739
-9.2 2 0.0880835 -0.0955494
-9.1 2 0.0885219 -0.096025
-9 2 0.0889603 -0.0965005
-8.9 2 0.0893987 -0.0969761
-8.8 2 0.0898371 -0.0974517
-8.7 2 0.0902755 -0.0979272
-8.6 2 0.0907139 -0.0984028
-8.5 2 0.0911523 -0.0988783
-8.4 2 0.0915907 -0.0993539
-8.3 2 0.0920291 -0.0998295
-8.2 2 0.0924675 -0.100305
-8.1 2 0.0929059 -0.100781
-8 2 0.0933443 -0.101256
-7.9 2 0.0937827 -0.101732
-7.8 2 0.0942211 -0.102207
-7.7 2 0.0946595 -0.102683
-7.6 2 0.0950979 -0.103158
-7.5 2 0.0955363 -0.103634
-7.4 2 0.0959747 -0.10411
-7.3 2 0.0964131 -0.104585
-7.2 2 0.0968515 -0.105061
-7.1 2 0.0972899 -0.105536
-7 2 0.0977283 -0.106012
-6.9 2 0.0981667 -0.106487
-6.8 2 0.0986051 -0.106963
-6.7 2 0.0990435 -0.107438
-6.6 2 0.0994819 -0.107914
-6.5 2 0.0999203 -0.10839
-6.4 2 0.100359 -0.108865
-6.3 2 0.100797 -0.109341
-6.2 2 0.101236 -0.109816
-6.1 2 0.101674 -0.110292
-6 2 0.102112 -0.110767
-5.9 2 0.102551 -0.111243
-5.8 2 0.102989 -0.111718
-5.7 2 0.103428 -0.112194
-5.6 2 0.103866 -0.11267
-5.5 2 0.104304 -0.113145
-5.4 2 0.104743 -0.113621
-5.3 2 0.105181 -0.114096
-5.2 2 0.10562 -0.114572
-5.1 2 0.106058 -0.115047
-5 2 0.106496 -0.115523
-4.9 2 0.106935 -0.115999
-4.8 2 0.107373 -0.116474
-4.7 2 0.107812 -0.11695
-4.6 2 0.10825 -0.117425
-4.5 2 0.108688 -0.117901
-4.4 2 0.109127 -0.118376
-4.3 2 0.109565 -0.118852
-4.2 2 0.110004 -0.119327
-4.1 2 0.110442 -0.119803
-4 2 0.11088 -0.120279
-3.9 2 0.111319 -0.120754
-3.8 2 0.111757 -0.12123
-3.7 2 0.112196 -0.121705
-3.6 2 0.112634 -0.122181
-3.5 2 0.113072 -0.122656
-3.4 2 0.113511 -0.123132
-3.3 2 0.113949 -0.123607
-3.2 2 0.114388 -0.124083
-3.1 2 0.114826 -0.124559
-3 2 0.115264 -0.125034
-2.9 2 0.115703 -0.12551
-2.8 2 0.116141 -0.125985
-2.7 2 0.11658 -0.126461
-2.6 2 0.117018 -0.126936
-2.5 2 0.117456 -0.127412
-2.4 2 0.117895 -0.127888
-2.3 2 0.118333 -0.128363
-2.2 2 0.118772 -0.128839
-2.1 2 0.11921 -0.129314
-2 2 0.119648 -0.12979
-1.9 2 0.120087 -0.130265
-1.8 2 0.120525 -0.130741
-1.7 2 0.120964 -0.131216
-1.6 2 0.121402 -0.131692
-1.5 2 0.12184 -0.132168
-1.4 2 0.122279 -0.132643
-1.3 2 0.122717 -0.133119
-1.2 2 0.123156 -0.133677
-1.1 2 0.123594 -0.133239
-1 2 0.124032 -0.1328
-0.9 2 0.124471 -0.132362
-0.8 2 0.124909 -0.131924
-0.7 2 0.125348 -0.131485
-0.6 2 0.125786 -0.131047
-0.5 2 0.126224 -0.130608
-0.4 2 0.126663 -0.13017
-0.3 2 0.127101 -0.129732
-0.2 2 0.12754 -0.129293
-0.1 2 0.127978 -0.128855
1.52933e-14 2 0.128416 -0.128416
0.1 2 0.128855 -0.127978
0.2 2 0.129293 -0.12754
0.3 2 0.129732 -0.127101
0.4 2 0.13017 -0.126663
0.5 2 0.130608 -0.126224
0.6 2 0.131047 -0.125786
0.7 2 0.131485 -0.125348
0.8 2 0.131924 -0.124909
0.9 2 0.132362 -0.124471
1 2 0.1328 -0.124032
1.1 2 0.133239 -0.123594
1.2 2 0.133677 -0.123156
1.3 2 0.133119 -0.122717
1.4 2 0.132643 -0.122279
1.5 2 0.132168 -0.12184
1.6 2 0.131692 -0.121402
1.7 2 0.131216 -0.120964
1.8 2 0.130741 -0.120525
